timestamp,confidence,type
1557626010624,1.0,STILL
1557626023296,1.0,STILL
1557626051318,1.0,TILTING
1557626078404,0.4,UNKNOWN
1557626078404,0.1,IN_VEHICLE
1557626078404,0.1,ON_BICYCLE
1557626078404,0.1,ON_FOOT
1557626078404,0.1,WALKING
1557626078404,0.1,RUNNING
1557626078404,0.1,STILL
1557626101191,1.0,TILTING
1557626106157,0.4,UNKNOWN
1557626106157,0.1,IN_VEHICLE
1557626106157,0.1,ON_BICYCLE
1557626106157,0.1,ON_FOOT
1557626106157,0.1,WALKING
1557626106157,0.1,RUNNING
1557626106157,0.1,STILL
1557626122506,1.0,TILTING
1557626130116,0.98,STILL
1557626130116,0.01,ON_FOOT
1557626130116,0.01,WALKING
1557626130116,0.01,UNKNOWN
1557626145432,0.97,STILL
1557626145432,0.02,ON_FOOT
1557626145432,0.02,WALKING
1557626145432,0.01,UNKNOWN
1557626160728,0.99,STILL
1557626160728,0.01,ON_FOOT
1557626160728,0.01,WALKING
1557626176058,0.97,STILL
1557626176058,0.01,IN_VEHICLE
1557626176058,0.01,ON_FOOT
1557626176058,0.01,WALKING
1557626176058,0.01,UNKNOWN
1557626191348,0.99,STILL
1557626191348,0.01,UNKNOWN
1557626206631,0.97,STILL
1557626206631,0.01,IN_VEHICLE
1557626206631,0.01,ON_FOOT
1557626206631,0.01,WALKING
1557626206631,0.01,UNKNOWN
1557626221898,0.96,STILL
1557626221898,0.02,ON_FOOT
1557626221898,0.02,WALKING
1557626221898,0.02,UNKNOWN
1557626237127,0.97,STILL
1557626237127,0.02,UNKNOWN
1557626237127,0.01,IN_VEHICLE
1557626252390,0.96,STILL
1557626252390,0.01,IN_VEHICLE
1557626252390,0.01,ON_FOOT
1557626252390,0.01,WALKING
1557626252390,0.01,UNKNOWN
1557626267650,0.99,STILL
1557626267650,0.01,UNKNOWN
1557626282958,0.96,STILL
1557626282958,0.02,ON_FOOT
1557626282958,0.02,WALKING
1557626282958,0.02,UNKNOWN
1557626298226,0.83,STILL
1557626298226,0.08,ON_FOOT
1557626298226,0.08,WALKING
1557626298226,0.05,ON_BICYCLE
1557626298226,0.02,UNKNOWN
1557626298226,0.01,IN_VEHICLE
1557626313574,0.98,STILL
1557626313574,0.01,ON_FOOT
1557626313574,0.01,WALKING
1557626313574,0.01,UNKNOWN
1557626328894,0.98,STILL
1557626328894,0.02,UNKNOWN
1557626344166,0.96,STILL
1557626344166,0.01,IN_VEHICLE
1557626344166,0.01,ON_FOOT
1557626344166,0.01,WALKING
1557626344166,0.01,UNKNOWN
1557626359431,0.97,STILL
1557626359431,0.02,UNKNOWN
1557626359431,0.01,ON_FOOT
1557626359431,0.01,WALKING
1557626367879,1.0,TILTING
1557626376327,0.81,STILL
1557626376327,0.11,ON_FOOT
1557626376327,0.11,WALKING
1557626376327,0.03,UNKNOWN
1557626376327,0.02,IN_VEHICLE
1557626376327,0.02,ON_BICYCLE
1557626391744,0.99,STILL
1557626391744,0.01,UNKNOWN
1557626407056,0.99,STILL
1557626407056,0.01,UNKNOWN
1557626422347,0.99,STILL
1557626422347,0.01,UNKNOWN
1557626437623,0.96,STILL
1557626437623,0.01,IN_VEHICLE
1557626437623,0.01,ON_FOOT
1557626437623,0.01,WALKING
1557626437623,0.01,UNKNOWN
1557626452883,0.99,STILL
1557626452883,0.01,UNKNOWN
1557626468204,0.96,STILL
1557626468204,0.01,IN_VEHICLE
1557626468204,0.01,ON_FOOT
1557626468204,0.01,WALKING
1557626468204,0.01,UNKNOWN
1557626483478,0.99,STILL
1557626483478,0.01,UNKNOWN
1557626498887,0.99,STILL
1557626498887,0.01,UNKNOWN
1557626514166,0.99,STILL
1557626514166,0.01,UNKNOWN
1557626529504,0.99,STILL
1557626529504,0.01,UNKNOWN
1557626537150,1.0,TILTING
1557626544796,0.4,UNKNOWN
1557626544796,0.1,IN_VEHICLE
1557626544796,0.1,ON_BICYCLE
1557626544796,0.1,ON_FOOT
1557626544796,0.1,WALKING
1557626544796,0.1,RUNNING
1557626544796,0.1,STILL
1557626560215,0.4,UNKNOWN
1557626560215,0.1,IN_VEHICLE
1557626560215,0.1,ON_BICYCLE
1557626560215,0.1,ON_FOOT
1557626560215,0.1,WALKING
1557626560215,0.1,RUNNING
1557626560215,0.1,STILL
1557626567877,1.0,TILTING
1557626575539,0.4,UNKNOWN
1557626575539,0.1,IN_VEHICLE
1557626575539,0.1,ON_BICYCLE
1557626575539,0.1,ON_FOOT
1557626575539,0.1,WALKING
1557626575539,0.1,RUNNING
1557626575539,0.1,STILL
1557626590966,0.99,STILL
1557626590966,0.01,UNKNOWN
1557626606250,0.99,STILL
1557626606250,0.01,UNKNOWN
1557626621551,0.99,STILL
1557626621551,0.01,UNKNOWN
1557626636817,0.99,STILL
1557626636817,0.01,UNKNOWN
1557626652121,0.99,STILL
1557626652121,0.01,UNKNOWN
1557626667429,0.99,STILL
1557626667429,0.01,UNKNOWN
1557626677295,0.99,STILL
1557626677295,0.01,UNKNOWN
1557626692612,0.99,STILL
1557626692612,0.01,UNKNOWN
1557626707890,0.99,STILL
1557626707890,0.01,UNKNOWN
1557626723179,0.99,STILL
1557626723179,0.01,UNKNOWN
1557626738485,0.99,STILL
1557626738485,0.01,UNKNOWN
1557626753797,0.99,STILL
1557626753797,0.01,UNKNOWN
1557626769100,0.99,STILL
1557626769100,0.01,UNKNOWN
1557626784434,0.99,STILL
1557626784434,0.01,UNKNOWN
1557626799710,0.99,STILL
1557626799710,0.01,UNKNOWN
1557626814995,0.99,STILL
1557626814995,0.01,UNKNOWN
1557626830319,0.99,STILL
1557626830319,0.01,UNKNOWN
1557626838061,1.0,TILTING
1557626845803,0.97,STILL
1557626845803,0.02,UNKNOWN
1557626845803,0.01,ON_FOOT
1557626845803,0.01,WALKING
1557626861086,0.97,STILL
1557626861086,0.01,IN_VEHICLE
1557626861086,0.01,ON_FOOT
1557626861086,0.01,WALKING
1557626861086,0.01,UNKNOWN
1557626876353,0.85,STILL
1557626876353,0.06,ON_FOOT
1557626876353,0.06,WALKING
1557626876353,0.04,ON_BICYCLE
1557626876353,0.03,UNKNOWN
1557626876353,0.01,IN_VEHICLE
1557626891695,0.4,UNKNOWN
1557626891695,0.1,IN_VEHICLE
1557626891695,0.1,ON_BICYCLE
1557626891695,0.1,ON_FOOT
1557626891695,0.1,WALKING
1557626891695,0.1,RUNNING
1557626891695,0.1,STILL
1557626899410,1.0,TILTING
1557626907125,0.4,UNKNOWN
1557626907125,0.1,IN_VEHICLE
1557626907125,0.1,ON_BICYCLE
1557626907125,0.1,ON_FOOT
1557626907125,0.1,WALKING
1557626907125,0.1,RUNNING
1557626907125,0.1,STILL
1557626924357,0.61,STILL
1557626924357,0.29,IN_VEHICLE
1557626924357,0.04,ON_FOOT
1557626924357,0.04,WALKING
1557626924357,0.02,ON_BICYCLE
1557626924357,0.01,UNKNOWN
1557626959506,1.0,STILL
1557626980861,1.0,STILL
1557626993883,0.99,STILL
1557626993883,0.01,UNKNOWN
1557627011172,0.99,STILL
1557627011172,0.01,UNKNOWN
1557627049295,1.0,STILL
1557627070219,1.0,STILL
1557627093028,0.99,STILL
1557627093028,0.01,UNKNOWN
1557627110229,0.99,STILL
1557627110229,0.01,UNKNOWN
1557627128104,0.99,STILL
1557627128104,0.01,UNKNOWN
1557627145113,0.99,STILL
